tesi,unit,length,unit_2,diam,class,shoot_ID,tree,Length(node),rank_node,median_distance,norm_median_distance,abs_norm_median_distance,abs_median_distance,sylleptic,v,m,cl,nu,b,tot_buds_mvb,tot_buds_mv,shoot_type,nb_new_shoots,c_syl,v_syl,m_syl,tot_buds_syl_m_v
AUTOR,cm,10,mm,3.86,Me,102,10,8,7,2.5,0.3,0.31,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,0,0
AUTOR,cm,10,mm,3.86,Me,102,10,8,8,3.5,0.4,0.44,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,2.5,mm,3.46,Sh,103,10,5,1,-2,-0.4,0.4,2,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,2.5,mm,3.46,Sh,103,10,5,2,-1,-0.2,0.2,1,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,2.5,mm,3.46,Sh,103,10,5,3,0,0,0,0,0,0,1,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,2.5,mm,3.46,Sh,103,10,5,4,1,0.2,0.2,1,1,0,0,1,3,0,0,0,SYLLEPTIC,1,1,0,2,2
AUTOR,cm,2.5,mm,3.46,Sh,103,10,5,5,2,0.4,0.4,2,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,1,-5.5,-0.5,0.46,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,2,-4.5,-0.4,0.38,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,3,-3.5,-0.3,0.29,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,4,-2.5,-0.2,0.21,2.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,5,-1.5,-0.1,0.12,1.5,0,1,3,1,3,0,4,4,PROLEPTIC,2,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,6,-0.5,0,0.04,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,7,0.5,0,0.04,0.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,8,1.5,0.1,0.12,1.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,9,2.5,0.2,0.21,2.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,10,3.5,0.3,0.29,3.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,11,4.5,0.4,0.38,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,5.1,Lo,104,10,12,12,5.5,0.5,0.46,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,2.5,mm,2.94,Sh,105,10,3,1,-1,-0.3,0.33,1,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,2.5,mm,2.94,Sh,105,10,3,2,0,0,0,0,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,2.5,mm,2.94,Sh,105,10,3,3,1,0.3,0.33,1,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,1,1,2
AUTOR,cm,3.5,mm,2.8,Sh,106,10,5,1,-2,-0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,3.5,mm,2.8,Sh,106,10,5,2,-1,-0.2,0.2,1,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,3.5,mm,2.8,Sh,106,10,5,3,0,0,0,0,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,3.5,mm,2.8,Sh,106,10,5,4,1,0.2,0.2,1,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,1,1
AUTOR,cm,3.5,mm,2.8,Sh,106,10,5,5,2,0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,1,-6,-0.5,0.46,6,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,2,-5,-0.4,0.38,5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,3,-4,-0.3,0.31,4,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,4,-3,-0.2,0.23,3,0,2,1,0,0,0,3,3,PROLEPTIC,2,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,5,-2,-0.2,0.15,2,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,1,2,3
AUTOR,cm,30,mm,5.24,Lo,107,10,13,6,-1,-0.1,0.08,1,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,7,0,0,0,0,1,0,0,1,4,0,0,0,SYLLEPTIC,2,1,3,1,4
AUTOR,cm,30,mm,5.24,Lo,107,10,13,8,1,0.1,0.08,1,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,9,2,0.2,0.15,2,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,10,3,0.2,0.23,3,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,11,4,0.3,0.31,4,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,12,5,0.4,0.38,5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,30,mm,5.24,Lo,107,10,13,13,6,0.5,0.46,6,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,1,-6,-0.5,0.46,6,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,2,-5,-0.4,0.38,5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,3,-4,-0.3,0.31,4,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,3,0,3
AUTOR,cm,25,mm,4.46,Lo,108,10,13,4,-3,-0.2,0.23,3,0,2,1,0,0,0,3,3,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,5,-2,-0.2,0.15,2,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,6,-1,-0.1,0.08,1,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,7,0,0,0,0,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,8,1,0.1,0.08,1,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,9,2,0.2,0.15,2,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,10,3,0.2,0.23,3,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,2,0,2
AUTOR,cm,25,mm,4.46,Lo,108,10,13,11,4,0.3,0.31,4,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,12,5,0.4,0.38,5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,25,mm,4.46,Lo,108,10,13,13,6,0.5,0.46,6,0,1,1,0,0,0,2,2,PROLEPTIC,,,,,
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,1,-2.5,-0.4,0.42,2.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,2,-1.5,-0.2,0.25,1.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,3,-0.5,-0.1,0.08,0.5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,3,0,3
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,4,0.5,0.1,0.08,0.5,0,1,2,0,0,0,3,3,PROLEPTIC,0,,,,
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,5,1.5,0.2,0.25,1.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,0,0
AUTOR,cm,5.5,mm,3.08,Me,109,10,6,6,2.5,0.4,0.42,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,1,-8,-0.5,0.47,8,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,2,-7,-0.4,0.41,7,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,3,-6,-0.4,0.35,6,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,4,-5,-0.3,0.29,5,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,3,0,3
AUTOR,cm,33,mm,4.78,Lo,110,9,17,5,-4,-0.2,0.24,4,1,0,0,0,0,0,0,0,SYLLEPTIC,2,1,1,2,3
AUTOR,cm,33,mm,4.78,Lo,110,9,17,6,-3,-0.2,0.18,3,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,7,-2,-0.1,0.12,2,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,8,-1,-0.1,0.06,1,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,9,0,0,0,0,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,10,1,0.1,0.06,1,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,11,2,0.1,0.12,2,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,12,3,0.2,0.18,3,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,13,4,0.2,0.24,4,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,14,5,0.3,0.29,5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,15,6,0.4,0.35,6,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,33,mm,4.78,Lo,110,9,17,16,7,0.4,0.41,7,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,0,0
AUTOR,cm,33,mm,4.78,Lo,110,9,17,17,8,0.5,0.47,8,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,1,-9.5,-0.5,0.48,9.5,0,0,0,0,0,1,1,0,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,2,-8.5,-0.4,0.42,8.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,3,-7.5,-0.4,0.38,7.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,4,-6.5,-0.3,0.32,6.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,5,-5.5,-0.3,0.28,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,6,-4.5,-0.2,0.22,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,7,-3.5,-0.2,0.17,3.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,2,0,2
AUTOR,cm,43,mm,5.38,VLo,111,9,20,8,-2.5,-0.1,0.12,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,2,2,4
AUTOR,cm,43,mm,5.38,VLo,111,9,20,9,-1.5,-0.1,0.07,1.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,10,-0.5,0,0.03,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,11,0.5,0,0.03,0.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,12,1.5,0.1,0.07,1.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,13,2.5,0.1,0.12,2.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,14,3.5,0.2,0.17,3.5,0,0,1,1,1,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,15,4.5,0.2,0.22,4.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,16,5.5,0.3,0.28,5.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,17,6.5,0.3,0.32,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,18,7.5,0.4,0.38,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43,mm,5.38,VLo,111,9,20,19,8.5,0.4,0.42,8.5,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,0,0,0
AUTOR,cm,43,mm,5.38,VLo,111,9,20,20,9.5,0.5,0.48,9.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,1,-3,-0.4,0.43,3,0,0,0,0,0,1,1,0,PROLEPTIC,,,,,
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,2,-2,-0.3,0.29,2,0,0,0,0,0,1,1,0,PROLEPTIC,,,,,
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,3,-1,-0.1,0.14,1,0,0,0,0,0,1,1,0,PROLEPTIC,,,,,
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,4,0,0,0,0,0,0,0,0,0,1,1,0,PROLEPTIC,,,,,
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,5,1,0.1,0.14,1,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,0,3,3
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,6,2,0.3,0.29,2,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,2,1,3
AUTOR,cm,10.5,mm,3.2,Me,112,9,7,7,3,0.4,0.43,3,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,2,0,2
AUTOR,cm,1.5,mm,1.96,Sh,113,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,1,0,1
AUTOR,cm,2,mm,1.94,Sh,114,9,2,1,-0.5,-0.2,0.25,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,2,mm,1.94,Sh,114,9,2,2,0.5,0.2,0.25,0.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,4.8,mm,4.14,Sh,115,9,5,1,-2,-0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,4.8,mm,4.14,Sh,115,9,5,2,-1,-0.2,0.2,1,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,4.8,mm,4.14,Sh,115,9,5,3,0,0,0,0,1,0,0,0,0,0,0,0,SYLLEPTIC,1,1,1,0,1
AUTOR,cm,4.8,mm,4.14,Sh,115,9,5,4,1,0.2,0.2,1,1,0,0,1,2,0,0,0,SYLLEPTIC,0,1,0,1,1
AUTOR,cm,4.8,mm,4.14,Sh,115,9,5,5,2,0.4,0.4,2,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,1,-6.5,-0.5,0.46,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,2,-5.5,-0.4,0.39,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,3,-4.5,-0.3,0.32,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,4,-3.5,-0.2,0.25,3.5,0,0,0,0,0,1,1,0,PROLEPTIC,0,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,5,-2.5,-0.2,0.18,2.5,1,0,0,1,3,0,0,0,SYLLEPTIC,2,1,2,1,3
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,6,-1.5,-0.1,0.11,1.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,7,-0.5,0,0.04,0.5,0,0,1,1,2,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,8,0.5,0,0.04,0.5,0,0,1,1,5,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,9,1.5,0.1,0.11,1.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,10,2.5,0.2,0.18,2.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,11,3.5,0.2,0.25,3.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,12,4.5,0.3,0.32,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,13,5.5,0.4,0.39,5.5,1,0,0,0,0,0,0,0,SYLLEPTIC,0,1,0,0,0
AUTOR,cm,38.5,mm,5.5,Lo,116,9,14,14,6.5,0.5,0.46,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,1,-8.5,-0.5,0.47,8.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,2,-7.5,-0.4,0.42,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,3,-6.5,-0.4,0.36,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,4,-5.5,-0.3,0.31,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,5,-4.5,-0.2,0.25,4.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,6,-3.5,-0.2,0.19,3.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,7,-2.5,-0.1,0.14,2.5,1,0,0,1,3,0,0,0,SYLLEPTIC,2,1,1,3,4
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,8,-1.5,-0.1,0.08,1.5,1,0,0,1,1,0,0,0,SYLLEPTIC,2,1,1,3,4
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,9,-0.5,0,0.03,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,10,0.5,0,0.03,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,11,1.5,0.1,0.08,1.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,12,2.5,0.1,0.14,2.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,13,3.5,0.2,0.19,3.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,14,4.5,0.2,0.25,4.5,0,0,1,1,3,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,15,5.5,0.3,0.31,5.5,0,0,1,1,4,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,16,6.5,0.4,0.36,6.5,0,0,1,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,17,7.5,0.4,0.42,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,1,,,,
AUTOR,cm,43.5,mm,6.4,VLo,117,9,18,18,8.5,0.5,0.47,8.5,0,2,0,0,0,0,2,2,PROLEPTIC,1,,,,
AUTOR,cm,2,mm,2.1,Sh,118,9,2,1,-0.5,-0.2,0.25,0.5,0,1,0,0,0,0,1,1,PROLEPTIC,0,,,,
AUTOR,cm,2,mm,2.1,Sh,118,9,2,2,0.5,0.2,0.25,0.5,0,2,2,0,0,0,4,4,PROLEPTIC,2,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,1,-2.5,-0.4,0.42,2.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,2,-1.5,-0.2,0.25,1.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,3,-0.5,-0.1,0.08,0.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,4,0.5,0.1,0.08,0.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,5,1.5,0.2,0.25,1.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,7,mm,2.38,Me,119,9,6,6,2.5,0.4,0.42,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,0,0,0
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,1,-7.5,-0.5,0.47,7.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,2,-6.5,-0.4,0.41,6.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,3,-5.5,-0.3,0.34,5.5,0,1,0,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,4,-4.5,-0.3,0.28,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,5,-3.5,-0.2,0.22,3.5,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,1,2,3
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,6,-2.5,-0.2,0.16,2.5,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,0,3,3
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,7,-1.5,-0.1,0.09,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,8,-0.5,0,0.03,0.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,9,0.5,0,0.03,0.5,1,0,0,0,0,0,0,0,SYLLEPTIC,,1,2,0,2
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,10,1.5,0.1,0.09,1.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,11,2.5,0.2,0.16,2.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,12,3.5,0.2,0.22,3.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,13,4.5,0.3,0.28,4.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,14,5.5,0.3,0.34,5.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,15,6.5,0.4,0.41,6.5,0,0,1,0,0,0,1,1,PROLEPTIC,,,,,
AUTOR,cm,40.5,mm,6.46,VLo,120,9,16,16,7.5,0.5,0.47,7.5,0,2,1,0,0,0,3,3,PROLEPTIC,,,,,
